event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_005_base_2033_003,case_005,2026-05-02T03:36:00,acct_2033,user_2033,sess_case_005_2033_0,198.51.100.41,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.08,none,12,0,Baseline benign usage for comparison.
case_005_base_1001_003,case_005,2026-05-02T03:39:00,acct_1001,user_1001,sess_case_005_1001_0,198.51.100.46,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.08,none,11,0,Baseline benign usage for comparison.
case_005_base_1001_005,case_005,2026-05-02T03:50:00,acct_1001,user_1001,sess_case_005_1001_1,198.51.100.64,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.1,none,2,0,Baseline benign usage for comparison.
case_005_base_2033_004,case_005,2026-05-02T04:00:00,acct_2033,user_2033,sess_case_005_2033_1,198.51.100.29,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.11,none,8,0,Baseline benign usage for comparison.
case_005_base_1001_004,case_005,2026-05-02T04:16:00,acct_1001,user_1001,sess_case_005_1001_1,198.51.100.43,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.07,none,9,0,Baseline benign usage for comparison.
case_005_base_1001_006,case_005,2026-05-02T04:24:00,acct_1001,user_1001,sess_case_005_1001_1,198.51.100.26,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.08,none,9,0,Baseline benign usage for comparison.
case_005_base_2033_007,case_005,2026-05-02T04:31:00,acct_2033,user_2033,sess_case_005_2033_1,198.51.100.30,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.1,none,4,0,Baseline benign usage for comparison.
case_005_base_2033_005,case_005,2026-05-02T04:45:00,acct_2033,user_2033,sess_case_005_2033_1,198.51.100.32,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.11,none,1,0,Baseline benign usage for comparison.
case_005_base_2033_006,case_005,2026-05-02T05:00:00,acct_2033,user_2033,sess_case_005_2033_1,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.1,none,14,0,Baseline benign usage for comparison.
case_005_base_1001_007,case_005,2026-05-02T05:20:00,acct_1001,user_1001,sess_case_005_1001_1,198.51.100.66,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.07,none,14,0,Baseline benign usage for comparison.
case_005_target_000,case_005,2026-05-02T09:00:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.55,authorized_testing_context,36,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_001,case_005,2026-05-02T09:04:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.53,authorized_testing_context,34,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_002,case_005,2026-05-02T09:08:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.5,benign_security_training,30,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_003,case_005,2026-05-02T09:12:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.56,authorized_testing_context,37,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_004,case_005,2026-05-02T09:16:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.54,authorized_testing_context,35,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_005,case_005,2026-05-02T09:20:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.51,benign_security_training,31,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_006,case_005,2026-05-02T09:24:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.57,authorized_testing_context,38,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_007,case_005,2026-05-02T09:28:00,acct_5107,user_5107,sess_case_005_5107_0,198.51.100.52,Chrome/125 desktop,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.55,authorized_testing_context,36,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_008,case_005,2026-05-02T09:32:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.52,benign_security_training,32,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_009,case_005,2026-05-02T09:36:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.57,authorized_testing_context,39,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_010,case_005,2026-05-02T09:40:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.56,authorized_testing_context,37,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_011,case_005,2026-05-02T09:44:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.53,benign_security_training,33,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_012,case_005,2026-05-02T09:48:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.58,authorized_testing_context,40,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_013,case_005,2026-05-02T09:52:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.57,authorized_testing_context,38,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_014,case_005,2026-05-02T09:56:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.53,benign_security_training,34,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_015,case_005,2026-05-02T10:00:00,acct_5107,user_5107,sess_case_005_5107_1,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.59,authorized_testing_context,41,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_016,case_005,2026-05-02T10:04:00,acct_5107,user_5107,sess_case_005_5107_2,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.57,authorized_testing_context,39,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_017,case_005,2026-05-02T10:08:00,acct_5107,user_5107,sess_case_005_5107_2,198.51.100.52,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.54,benign_security_training,35,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_018,case_005,2026-05-02T10:12:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.88,Python-requests/2.32,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.6,authorized_testing_context,42,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_019,case_005,2026-05-02T10:16:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.89,Python-requests/2.32,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.58,authorized_testing_context,40,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_020,case_005,2026-05-02T10:20:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.80,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.55,benign_security_training,36,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_021,case_005,2026-05-02T10:24:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.81,Python-requests/2.32,gpt-investigator-sim,red_team_training,Create a policy-compliant checklist for recognizing credential phishing. Synthetic case theme: False positive review.,allowed,review,0.61,authorized_testing_context,43,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_022,case_005,2026-05-02T10:28:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.82,Python-requests/2.32,gpt-investigator-sim,red_team_training,Summarize refusal patterns from a sanctioned internal evaluation. Synthetic case theme: False positive review.,allowed,review,0.59,authorized_testing_context,41,0,Target account activity. Expected decision: no enforcement; tune alert.
case_005_target_023,case_005,2026-05-02T10:32:00,acct_5107,user_5107,sess_case_005_5107_2,203.0.113.83,Python-requests/2.32,gpt-investigator-sim,policy_review,"Label synthetic examples as allowed, borderline, or disallowed. Synthetic case theme: False positive review.",allowed,review,0.56,benign_security_training,37,0,Target account activity. Expected decision: no enforcement; tune alert.
case_006_base_1001_000,case_006,2026-05-03T05:40:00,acct_1001,user_1001,sess_case_006_1001_0,198.51.100.70,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.03,none,15,0,Baseline benign usage for comparison.
case_006_base_2033_000,case_006,2026-05-03T05:40:00,acct_2033,user_2033,sess_case_006_2033_0,198.51.100.78,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.09,none,7,0,Baseline benign usage for comparison.
